Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,356,45615,DUTCH,351,A. Frank in Context,N,,,,2014-01-01,,,,0,0,,DUTC,DUTC 351
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,32,5038,DUTCH,492,Coll Dutch Cult&Lit,N,,,,2006-01-05,,,,0,80,,DUTC,DUTC 492
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,206,22190,EAS,336,Environ&Inequality,N,,,,2006-09-05,,,,0,0,,EA,EA 336
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,134,22190,EAS,336,Environ&Inequality,N,,,,2000-01-05,,,,0,0,,EA,EA 336
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,66,16421,ECON,476,Econ Blk Am,N,,,,2002-01-07,2007-04-18,,,0,0,,ECO,ECO 476
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,203,41795,EDUC,118,Intr Ed:Sch Mcul Soc,N,,,,2006-09-05,,,,0,0,,EDU,EDU 118
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,423,47642,EDUC,119,Educ Policy Multicul,N,,,,2017-12-31,,,,0,0,,EDU,EDU 119
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,409,43704,EDUC,210,Spec Topics in Ed,N,,,,2016-08-20,,,,0,80,,EDU,EDU 210
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,415,47328,EDUC,218,Homelsns Schls Soci,N,,,,2017-01-01,,,,0,0,,EDU,EDU 218
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,425,46933,EDUC,395,Teach ESL Mignt Comm,N,,,,2017-12-31,,,,0,0,,EDU,EDU 395
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,425,46933,ELI,395,Teach ESL Mignt Comm,N,,,,2017-12-31,,,,0,0,,EL,EL 395
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,355,5123,ENGLISH,140,1st Yr Sem Lang&Lit,N,,,,2013-09-03,,,,0,81,,ENGLIS,ENGLIS 140
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,486,5123,ENGLISH,140,1st Yr Sem Lang&Lit,N,,,,2020-08-15,,,,0,84,,ENGLIS,ENGLIS 140
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,371,5123,ENGLISH,140,1st Yr Sem Lang&Lit,N,,,,2014-09-01,,,,0,82,,ENGLIS,ENGLIS 140
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,440,5123,ENGLISH,140,1st Yr Sem Lang&Lit,N,,,,2018-09-01,,,,0,83,,ENGLIS,ENGLIS 140
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,33,5123,ENGLISH,140,1st Yr Sem Lang&Lit,N,,,,2006-01-05,2006-12-14,,,0,80,,ENGLIS,ENGLIS 140
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,384,45828,ENGLISH,203,Intro Lang & Rhet,N,,,,2015-01-01,,,,0,80,,ENGLIS,ENGLIS 203
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,529,45828,ENGLISH,203,Intro Lang & Rhet,N,,,,2021-12-21,,,,0,82,,ENGLIS,ENGLIS 203
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,438,1617,ENGLISH,270,Intro to Amer Lit,N,,,,2018-09-01,,,,0,80,,ENGLIS,ENGLIS 270
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,331,17044,ENGLISH,274,Intro Af-Am Lit,N,,,,2012-09-04,,,,0,0,,ENGLIS,ENGLIS 274
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,439,45286,ENGLISH,282,Nat Amer Lit,N,,,,2018-09-01,,,,0,0,,ENGLIS,ENGLIS 282
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,432,5129,ENGLISH,285,Intro 20 C Lit,N,,,,,,,,0,80,,ENGLIS,ENGLIS 285
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,487,5128,ENGLISH,290,Themes Lang & Lit,N,,,,2020-08-15,,,,0,83,,ENGLIS,ENGLIS 290
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,444,5128,ENGLISH,290,Themes Lang & Lit,N,,,,2019-01-01,,,,0,81,,ENGLIS,ENGLIS 290
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,483,5128,ENGLISH,290,Themes Lang & Lit,N,,,,2020-01-01,,,,0,82,,ENGLIS,ENGLIS 290
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,426,5128,ENGLISH,290,Themes Lang & Lit,N,,,,2018-01-01,,,,0,80,,ENGLIS,ENGLIS 290
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,517,17064,ENGLISH,298,Intro to Lit Studies,N,,,,2020-12-19,,,,0,80,,ENGLIS,ENGLIS 298
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,279,40725,ENGLISH,303,Language & Rhetoric,N,,,,2010-09-07,,,,0,80,,ENGLIS,ENGLIS 303
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,100,18562,ENGLISH,313,Lit Studies,N,,,,2006-01-05,2008-04-16,,,0,80,,ENGLIS,ENGLIS 313
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,210,18562,ENGLISH,313,Lit Studies,N,,,,2007-01-04,,,,0,81,,ENGLIS,ENGLIS 313
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,274,18562,ENGLISH,313,Lit Studies,N,,,,2010-01-06,,,,0,82,,ENGLIS,ENGLIS 313
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,197,1620,ENGLISH,317,Literature&Cult,N,,,,2006-09-05,,,,0,81,,ENGLIS,ENGLIS 317
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,387,1620,ENGLISH,317,Literature&Cult,N,,,,,,,,0,83,,ENGLIS,ENGLIS 317
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,428,1620,ENGLISH,317,Literature&Cult,N,,,,2018-01-01,,,,0,84,,ENGLIS,ENGLIS 317
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,23,1620,ENGLISH,317,Literature&Cult,N,,,,2006-01-05,2008-04-16,,,0,80,,ENGLIS,ENGLIS 317
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,386,1620,ENGLISH,317,Literature&Cult,N,,,,,,,,0,82,,ENGLIS,ENGLIS 317
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,24,1620,ENGLISH,317,Literature&Cult,N,,,,2006-01-05,,,,0,81,,ENGLIS,ENGLIS 317
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,282,8217,ENGLISH,319,Lit&Soc Chng,N,,,,2011-01-05,,,,0,81,,ENGLIS,ENGLIS 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,326,8217,ENGLISH,319,Lit&Soc Chng,N,,,,2011-09-06,,,,0,81,,ENGLIS,ENGLIS 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,295,8217,ENGLISH,319,Lit&Soc Chng,N,,,,2011-09-06,,,,0,81,,ENGLIS,ENGLIS 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,51,8217,ENGLISH,319,Lit&Soc Chng,N,,,,2006-01-05,2009-12-15,,,0,80,,ENGLIS,ENGLIS 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,306,8217,ENGLISH,319,Lit&Soc Chng,N,,,,2011-09-06,,,,0,80,,ENGLIS,ENGLIS 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,445,45348,ENGLISH,332,Visual Culture,N,,,,2019-01-01,,,,0,80,,ENGLIS,ENGLIS 332
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,427,42410,ENGLISH,335,Autobiography,N,,,,2017-09-01,,,,0,80,,ENGLIS,ENGLIS 335
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,429,42415,ENGLISH,375,World Lit in English,N,,,,2018-01-01,,,,0,80,,ENGLIS,ENGLIS 375
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,190,11312,ENGLISH,379,Lit Afam Cult,N,,,,2005-01-05,2010-04-21,,,0,80,,ENGLIS,ENGLIS 379
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,235,18754,ENGLISH,382,Native Am Lit,N,,,,2008-01-03,,,,0,80,,ENGLIS,ENGLIS 382
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,473,14988,ENGLISH,384,Caribbean Lit,N,,,,2019-12-21,,,,0,0,,ENGLIS,ENGLIS 384
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,332,43110,ENGLISH,389,Lit in African Hist,N,,,,2012-09-04,,,,0,0,,ENGLIS,ENGLIS 389
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,475,5156,ENGLISH,390,Topics Lit Crit&Thry,N,,,,2020-08-15,,,,0,80,,ENGLIS,ENGLIS 390
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,493,5156,ENGLISH,390,Topics Lit Crit&Thry,N,,,,2020-08-22,,,,0,81,,ENGLIS,ENGLIS 390
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,446,42416,ENGLISH,398,Jr Sem Eng Std,N,,,,2019-01-01,,,,0,80,,ENGLIS,ENGLIS 398
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,171,15161,ENGLISH,407,Topc Language&Lit,N,,,,2004-09-07,2010-04-21,,,0,81,,ENGLIS,ENGLIS 407
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,271,15161,ENGLISH,407,Topc Language&Lit,N,,,,2004-01-06,2009-04-22,,,0,80,,ENGLIS,ENGLIS 407
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,250,1628,ENGLISH,407,Topics Lang & Lit,N,,,,2008-09-02,2009-04-22,,,0,80,,ENGLIS,ENGLIS 407
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,288,1628,ENGLISH,407,Topics Lang & Lit,N,,,,2011-01-05,,,,0,80,,ENGLIS,ENGLIS 407
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,25,1632,ENGLISH,472,20th C American Lit,N,,,,2006-01-05,2008-04-16,,,0,80,,ENGLIS,ENGLIS 472
